reason = roomSpotted x,y,z = 10114,12627,2 room = livingroom
reason = roomSpotted x,y,z = 10111,12633,2 room = livingroom
reason = roomSpotted x,y,z = 10110,12631,2 room = livingroom
reason = roomSpotted x,y,z = 10112,12632,2 room = livingroom
reason = roomSpotted x,y,z = 10114,12626,2 room = livingroom
reason = roomSpotted x,y,z = 10108,12630,2 room = livingroom
reason = roomSpotted x,y,z = 10111,12631,2 room = livingroom
reason = roomSpotted x,y,z = 10108,12633,2 room = livingroom
reason = roomSpotted x,y,z = 10107,12634,2 room = livingroom.
[28-11-22 02:00:02.383] reason = roomSpotted x,y,z = 10116,12633,2 room = livingroom
reason = roomSpotted x,y,z = 10118,12634,2 room = livingroom
reason = roomSpotted x,y,z = 10117,12635,2 room = livingroom
reason = roomSpotted x,y,z = 10117,12633,2 room = livingroom
reason = roomSpotted x,y,z = 10109,12631,3 room = livingroom
reason = roomSpotted x,y,z = 10113,12627,3 room = livingroom
reason = roomSpotted x,y,z = 10118,12628,3 room = livingroom
reason = roomSpotted x,y,z = 10117,12627,3 room = livingroom
reason = roomSpotted x,y,z = 10118,12627,3 room = livingroom
reason = roomSpotted x,y,z = 10116,12626,3 room = livingroom
reason = roomSpotted x,y,z = 10117,12626,3 room = livingroom
reason = roomSpotted x,y,z = 10108,12635,3 room = livingroom
reason = roomSpotted x,y,z = 10106,12634,3 room = livingroom
reason = roomSpotted x,y,z = 10054,12636,1 room = livingroom
reason = roomSpotted x,y,z = 10053,12640,1 room = livingroom
reason = roomSpotted x,y,z = 10059,12640,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12640,1 room = livingroom.
[28-11-22 02:00:02.385] reason = roomSpotted x,y,z = 10052,12639,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12642,1 room = livingroom
reason = roomSpotted x,y,z = 10053,12631,1 room = livingroom
reason = roomSpotted x,y,z = 10054,12635,1 room = livingroom
reason = roomSpotted x,y,z = 10052,12634,1 room = livingroom
reason = roomSpotted x,y,z = 10053,12632,1 room = livingroom
reason = roomSpotted x,y,z = 10058,12633,1 room = livingroom
reason = roomSpotted x,y,z = 10052,12643,1 room = livingroom
reason = roomSpotted x,y,z = 10054,12641,1 room = livingroom
reason = roomSpotted x,y,z = 10054,12643,1 room = livingroom
reason = roomSpotted x,y,z = 10053,12641,1 room = livingroom
reason = roomSpotted x,y,z = 10058,12645,1 room = livingroom
reason = roomSpotted x,y,z = 10057,12642,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12637,2 room = livingroom
reason = roomSpotted x,y,z = 10059,12640,2 room = livingroom
reason = roomSpotted x,y,z = 10051,12637,2 room = livingroom
reason = roomSpotted x,y,z = 10056,12640,2 room = livingroom.
[28-11-22 02:00:02.388] reason = roomSpotted x,y,z = 10058,12640,2 room = livingroom
reason = roomSpotted x,y,z = 10055,12634,2 room = livingroom
reason = roomSpotted x,y,z = 10055,12641,3 room = livingroom
reason = roomSpotted x,y,z = 10060,12640,3 room = livingroom
reason = roomSpotted x,y,z = 10055,12639,3 room = livingroom
reason = roomSpotted x,y,z = 10054,12640,3 room = livingroom
reason = roomSpotted x,y,z = 10054,12635,3 room = livingroom
reason = roomSpotted x,y,z = 10053,12632,3 room = livingroom
reason = roomSpotted x,y,z = 10051,12633,3 room = livingroom
reason = roomSpotted x,y,z = 10052,12634,3 room = livingroom
reason = roomSpotted x,y,z = 10052,12644,3 room = livingroom
reason = roomSpotted x,y,z = 10053,12641,3 room = livingroom
reason = roomSpotted x,y,z = 10053,12643,3 room = livingroom
reason = roomSpotted x,y,z = 10054,12643,3 room = livingroom
reason = roomSpotted x,y,z = 10059,12644,3 room = livingroom
reason = roomSpotted x,y,z = 10058,12645,3 room = livingroom
reason = roomSpotted x,y,z = 10058,12641,3 room = livingroom.
[28-11-22 02:00:02.391] reason = roomSpotted x,y,z = 10058,12642,3 room = livingroom
reason = roomSpotted x,y,z = 10060,12642,3 room = livingroom
reason = roomSpotted x,y,z = 10066,12633,0 room = elevator
reason = roomSpotted x,y,z = 10068,12638,1 room = livingroom
reason = roomSpotted x,y,z = 10072,12640,1 room = livingroom
reason = roomSpotted x,y,z = 10068,12639,1 room = livingroom
reason = roomSpotted x,y,z = 10070,12636,1 room = livingroom
reason = roomSpotted x,y,z = 10070,12640,1 room = livingroom
reason = roomSpotted x,y,z = 10072,12634,1 room = livingroom
reason = roomSpotted x,y,z = 10070,12633,1 room = livingroom
reason = roomSpotted x,y,z = 10072,12642,1 room = livingroom
reason = roomSpotted x,y,z = 10069,12638,2 room = livingroom
reason = roomSpotted x,y,z = 10069,12636,2 room = livingroom
reason = roomSpotted x,y,z = 10068,12641,2 room = livingroom
reason = roomSpotted x,y,z = 10067,12637,2 room = livingroom
reason = roomSpotted x,y,z = 10066,12641,2 room = livingroom
reason = roomSpotted x,y,z = 10066,12643,2 room = livingroom.
[28-11-22 02:00:02.393] reason = roomSpotted x,y,z = 10066,12644,2 room = livingroom
reason = roomSpotted x,y,z = 10064,12642,2 room = livingroom
reason = roomSpotted x,y,z = 10069,12637,3 room = livingroom
reason = roomSpotted x,y,z = 10068,12639,3 room = livingroom
reason = roomSpotted x,y,z = 10064,12636,3 room = livingroom
reason = roomSpotted x,y,z = 10067,12637,3 room = livingroom
reason = roomSpotted x,y,z = 10069,12635,3 room = livingroom
reason = roomSpotted x,y,z = 10072,12636,3 room = livingroom
reason = roomSpotted x,y,z = 10069,12641,3 room = livingroom
reason = roomSpotted x,y,z = 10068,12637,3 room = livingroom
reason = roomSpotted x,y,z = 10073,12639,3 room = livingroom
reason = roomSpotted x,y,z = 10067,12636,3 room = livingroom
reason = roomSpotted x,y,z = 10068,12634,3 room = livingroom
reason = roomSpotted x,y,z = 10068,12644,3 room = bathroom
reason = roomSpotted x,y,z = 10067,12643,3 room = livingroom
reason = roomSpotted x,y,z = 10067,12642,3 room = livingroom
reason = roomSpotted x,y,z = 10065,12642,3 room = livingroom.
[28-11-22 02:00:02.397] reason = roomSpotted x,y,z = 10071,12645,3 room = livingroom
reason = roomSpotted x,y,z = 10073,12643,3 room = livingroom
reason = roomSpotted x,y,z = 10055,12654,1 room = livingroom
reason = roomSpotted x,y,z = 10054,12655,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12657,1 room = livingroom
reason = roomSpotted x,y,z = 10056,12655,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12659,1 room = livingroom
reason = roomSpotted x,y,z = 10060,12657,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12656,1 room = livingroom
reason = roomSpotted x,y,z = 10056,12661,1 room = bathroom
reason = roomSpotted x,y,z = 10054,12652,1 room = livingroom
reason = roomSpotted x,y,z = 10052,12651,1 room = livingroom
reason = roomSpotted x,y,z = 10051,12650,1 room = livingroom
reason = roomSpotted x,y,z = 10054,12659,1 room = livingroom
reason = roomSpotted x,y,z = 10052,12661,1 room = livingroom
reason = roomSpotted x,y,z = 10058,12659,1 room = livingroom
reason = roomSpotted x,y,z = 10055,12659,2 room = livingroom.
[28-11-22 02:00:02.399] reason = roomSpotted x,y,z = 10053,12653,2 room = livingroom
reason = roomSpotted x,y,z = 10052,12656,2 room = livingroom
reason = roomSpotted x,y,z = 10055,12654,2 room = livingroom
reason = roomSpotted x,y,z = 10056,12655,2 room = livingroom
reason = roomSpotted x,y,z = 10058,12656,2 room = livingroom
reason = roomSpotted x,y,z = 10056,12656,2 room = livingroom
reason = roomSpotted x,y,z = 10051,12657,2 room = livingroom
reason = roomSpotted x,y,z = 10053,12648,2 room = livingroom
reason = roomSpotted x,y,z = 10051,12650,2 room = livingroom
reason = roomSpotted x,y,z = 10051,12651,2 room = livingroom
reason = roomSpotted x,y,z = 10058,12648,2 room = livingroom
reason = roomSpotted x,y,z = 10057,12652,2 room = livingroom
reason = roomSpotted x,y,z = 10059,12651,2 room = livingroom
reason = roomSpotted x,y,z = 10058,12652,2 room = livingroom
reason = roomSpotted x,y,z = 10060,12650,2 room = livingroom
reason = roomSpotted x,y,z = 10052,12660,2 room = livingroom
reason = roomSpotted x,y,z = 10053,12660,2 room = livingroom.
[28-11-22 02:00:02.402] reason = roomSpotted x,y,z = 10053,12659,2 room = livingroom
reason = roomSpotted x,y,z = 10058,12662,2 room = livingroom
reason = roomSpotted x,y,z = 10057,12658,2 room = livingroom
reason = roomSpotted x,y,z = 10056,12659,3 room = livingroom
reason = roomSpotted x,y,z = 10056,12655,3 room = livingroom
reason = roomSpotted x,y,z = 10055,12651,3 room = livingroom
reason = roomSpotted x,y,z = 10056,12653,3 room = livingroom
reason = roomSpotted x,y,z = 10053,12652,3 room = livingroom
reason = roomSpotted x,y,z = 10054,12652,3 room = livingroom
reason = roomSpotted x,y,z = 10058,12649,3 room = livingroom
reason = roomSpotted x,y,z = 10052,12661,3 room = livingroom
reason = roomSpotted x,y,z = 10052,12659,3 room = livingroom
reason = roomSpotted x,y,z = 10054,12660,3 room = livingroom
reason = roomSpotted x,y,z = 10051,12659,3 room = livingroom
reason = roomSpotted x,y,z = 10053,12662,3 room = livingroom
reason = roomSpotted x,y,z = 10057,12658,3 room = livingroom
reason = roomSpotted x,y,z = 10058,12659,3 room = livingroom.
[28-11-22 02:00:02.405] reason = roomSpotted x,y,z = 10059,12661,3 room = livingroom
reason = roomSpotted x,y,z = 10058,12660,3 room = livingroom
reason = roomSpotted x,y,z = 10059,12659,3 room = livingroom
reason = roomSpotted x,y,z = 10069,12658,1 room = livingroom
reason = roomSpotted x,y,z = 10066,12654,1 room = livingroom
reason = roomSpotted x,y,z = 10069,12656,1 room = livingroom
reason = roomSpotted x,y,z = 10072,12657,1 room = livingroom
reason = roomSpotted x,y,z = 10069,12657,1 room = livingroom
reason = roomSpotted x,y,z = 10068,12651,1 room = livingroom
reason = roomSpotted x,y,z = 10068,12657,1 room = livingroom
reason = roomSpotted x,y,z = 10073,12655,1 room = livingroom
reason = roomSpotted x,y,z = 10070,12653,1 room = livingroom
reason = roomSpotted x,y,z = 10069,12655,1 room = livingroom
reason = roomSpotted x,y,z = 10069,12653,1 room = livingroom
reason = roomSpotted x,y,z = 10072,12659,1 room = livingroom
reason = roomSpotted x,y,z = 10068,12651,2 room = livingroom
reason = roomSpotted x,y,z = 10073,12656,2 room = livingroom.
[28-11-22 02:00:02.406] reason = roomSpotted x,y,z = 10070,12653,2 room = livingroom
reason = roomSpotted x,y,z = 10064,12654,2 room = livingroom
reason = roomSpotted x,y,z = 10069,12656,2 room = livingroom
reason = roomSpotted x,y,z = 10068,12658,2 room = livingroom
reason = roomSpotted x,y,z = 10066,12654,2 room = livingroom
reason = roomSpotted x,y,z = 10069,12657,2 room = livingroom
reason = roomSpotted x,y,z = 10073,12654,2 room = livingroom
reason = roomSpotted x,y,z = 10071,12648,2 room = livingroom
reason = roomSpotted x,y,z = 10070,12651,2 room = livingroom
reason = roomSpotted x,y,z = 10072,12650,2 room = livingroom
reason = roomSpotted x,y,z = 10073,12651,2 room = livingroom
reason = roomSpotted x,y,z = 10070,12650,2 room = livingroom
reason = roomSpotted x,y,z = 10067,12659,2 room = livingroom
reason = roomSpotted x,y,z = 10065,12659,2 room = livingroom
reason = roomSpotted x,y,z = 10066,12662,2 room = livingroom
reason = roomSpotted x,y,z = 10070,12660,2 room = livingroom
reason = roomSpotted x,y,z = 10072,12659,2 room = livingroom.
[28-11-22 02:00:02.411] reason = roomSpotted x,y,z = 10070,12659,2 room = livingroom
reason = roomSpotted x,y,z = 10069,12655,3 room = livingroom
reason = roomSpotted x,y,z = 10072,12655,3 room = livingroom
reason = roomSpotted x,y,z = 10071,12657,3 room = livingroom
reason = roomSpotted x,y,z = 10070,12656,3 room = livingroom
reason = roomSpotted x,y,z = 10073,12656,3 room = livingroom
reason = roomSpotted x,y,z = 10066,12653,3 room = livingroom
reason = roomSpotted x,y,z = 10068,12658,3 room = livingroom
reason = roomSpotted x,y,z = 10067,12656,3 room = kitchen
reason = roomSpotted x,y,z = 10072,12659,3 room = livingroom
reason = roomSpotted x,y,z = 10073,12659,3 room = livingroom
reason = roomSpotted x,y,z = 10060,12663,1 room = stairwell
reason = roomSpotted x,y,z = 10075,12613,0 room = recreation
reason = roomSpotted x,y,z = 10076,12614,0 room = recreation
reason = roomSpotted x,y,z = 10076,12622,0 room = recreation
reason = roomSpotted x,y,z = 10076,12620,0 room = recreation
reason = roomSpotted x,y,z = 10077,12617,0 room = recreation.
[28-11-22 02:00:02.411] reason = roomSpotted x,y,z = 10074,12625,0 room = recreation
reason = roomSpotted x,y,z = 10075,12623,0 room = recreation
reason = roomSpotted x,y,z = 10076,12618,0 room = recreation
reason = roomSpotted x,y,z = 10072,12624,0 room = recreation
reason = roomSpotted x,y,z = 10072,12613,0 room = recreation
reason = roomSpotted x,y,z = 10074,12622,0 room = recreation
reason = roomSpotted x,y,z = 10077,12624,0 room = recreation
reason = roomSpotted x,y,z = 10072,12619,0 room = recreation
reason = roomSpotted x,y,z = 10073,12622,0 room = recreation
reason = roomSpotted x,y,z = 10072,12614,0 room = recreation
reason = roomSpotted x,y,z = 10073,12618,0 room = recreation
reason = roomSpotted x,y,z = 10075,12618,0 room = recreation
reason = roomSpotted x,y,z = 10077,12620,0 room = recreation
reason = roomSpotted x,y,z = 10075,12617,0 room = recreation
reason = roomSpotted x,y,z = 10077,12621,0 room = recreation
reason = roomSpotted x,y,z = 10076,12624,0 room = recreation
reason = roomSpotted x,y,z = 10073,12613,0 room = recreation.
[28-11-22 02:00:02.416] reason = roomSpotted x,y,z = 10073,12615,0 room = recreation
reason = roomSpotted x,y,z = 10077,12619,0 room = recreation
reason = roomSpotted x,y,z = 10073,12623,0 room = recreation
reason = roomSpotted x,y,z = 10076,12623,0 room = recreation
reason = roomSpotted x,y,z = 10076,12625,0 room = recreation
reason = roomSpotted x,y,z = 10082,12614,0 room = office
reason = roomSpotted x,y,z = 10083,12619,0 room = office
reason = roomSpotted x,y,z = 10078,12614,0 room = office
reason = roomSpotted x,y,z = 10081,12613,0 room = office
reason = roomSpotted x,y,z = 10083,12616,0 room = office
reason = roomSpotted x,y,z = 10078,12618,0 room = office
reason = roomSpotted x,y,z = 10081,12623,0 room = office
reason = roomSpotted x,y,z = 10083,12621,0 room = office
reason = roomSpotted x,y,z = 10082,12621,0 room = office
reason = roomSpotted x,y,z = 10080,12623,0 room = office
reason = roomSpotted x,y,z = 10080,12620,0 room = office
reason = roomSpotted x,y,z = 10081,12625,0 room = office
reason = roomSpotted x,y,z = 10084,12620,0 room = office.
[28-11-22 02:00:02.416] reason = roomSpotted x,y,z = 10082,12618,0 room = office
reason = roomSpotted x,y,z = 10081,12622,0 room = office
reason = roomSpotted x,y,z = 10081,12617,0 room = office
reason = roomSpotted x,y,z = 10080,12614,0 room = office
reason = roomSpotted x,y,z = 10078,12620,0 room = office
reason = roomSpotted x,y,z = 10084,12621,0 room = office
reason = roomSpotted x,y,z = 10083,12617,0 room = office
reason = roomSpotted x,y,z = 10082,12624,0 room = office
reason = roomSpotted x,y,z = 10085,12615,0 room = office
reason = roomSpotted x,y,z = 10085,12616,0 room = office
reason = roomSpotted x,y,z = 10082,12616,0 room = office
reason = roomSpotted x,y,z = 10080,12621,0 room = office
reason = roomSpotted x,y,z = 10084,12616,0 room = office
reason = roomSpotted x,y,z = 10080,12619,0 room = office
reason = roomSpotted x,y,z = 10085,12613,0 room = office
reason = roomSpotted x,y,z = 10078,12625,0 room = office
reason = roomSpotted x,y,z = 10080,12625,0 room = office
reason = roomSpotted x,y,z = 10083,12618,0 room = office.
[28-11-22 02:00:02.420] reason = roomSpotted x,y,z = 10079,12620,0 room = office
reason = roomSpotted x,y,z = 10067,12624,0 room = laundry
reason = roomSpotted x,y,z = 10066,12626,0 room = laundry
reason = roomSpotted x,y,z = 10066,12623,0 room = laundry
reason = roomSpotted x,y,z = 10065,12624,0 room = laundry
reason = roomSpotted x,y,z = 10065,12616,0 room = garage
reason = roomSpotted x,y,z = 10069,12622,0 room = garage
reason = roomSpotted x,y,z = 10066,12616,0 room = garage
reason = roomSpotted x,y,z = 10064,12616,0 room = garage
reason = roomSpotted x,y,z = 10068,12621,0 room = garage
reason = roomSpotted x,y,z = 10084,12621,1 room = livingroom
reason = roomSpotted x,y,z = 10082,12622,1 room = livingroom
reason = roomSpotted x,y,z = 10083,12622,1 room = livingroom
reason = roomSpotted x,y,z = 10080,12630,1 room = recreation
reason = roomSpotted x,y,z = 10082,12631,1 room = recreation
reason = roomSpotted x,y,z = 10084,12629,1 room = recreation
reason = roomSpotted x,y,z = 10080,12631,1 room = recreation
reason = roomSpotted x,y,z = 10083,12634,1 room = recreation.
[28-11-22 02:00:02.421] reason = roomSpotted x,y,z = 10085,12635,1 room = recreation
reason = roomSpotted x,y,z = 10078,12631,1 room = recreation
reason = roomSpotted x,y,z = 10081,12633,1 room = recreation
reason = roomSpotted x,y,z = 10082,12635,1 room = recreation
reason = roomSpotted x,y,z = 10079,12633,1 room = recreation
reason = roomSpotted x,y,z = 10083,12631,1 room = recreation
reason = roomSpotted x,y,z = 10079,12629,1 room = recreation
reason = roomSpotted x,y,z = 10083,12635,1 room = recreation
reason = roomSpotted x,y,z = 10084,12633,1 room = recreation
reason = roomSpotted x,y,z = 10085,12633,1 room = recreation
reason = roomSpotted x,y,z = 10079,12630,1 room = recreation
reason = roomSpotted x,y,z = 10082,12634,1 room = recreation
reason = roomSpotted x,y,z = 10084,12632,1 room = recreation
reason = roomSpotted x,y,z = 10081,12632,1 room = recreation
reason = roomSpotted x,y,z = 10067,12622,1 room = gym
reason = roomSpotted x,y,z = 10064,12619,1 room = gym
reason = roomSpotted x,y,z = 10068,12622,1 room = gym.
[28-11-22 02:00:02.424] reason = roomSpotted x,y,z = 10068,12619,1 room = gym
reason = roomSpotted x,y,z = 10067,12618,1 room = gym
reason = roomSpotted x,y,z = 10082,12621,2 room = livingroom
reason = roomSpotted x,y,z = 10081,12619,2 room = livingroom
reason = roomSpotted x,y,z = 10084,12620,2 room = livingroom
reason = roomSpotted x,y,z = 10082,12620,2 room = livingroom
reason = roomSpotted x,y,z = 10083,12622,2 room = livingroom
reason = roomSpotted x,y,z = 10079,12632,2 room = recreation
reason = roomSpotted x,y,z = 10084,12630,2 room = recreation
reason = roomSpotted x,y,z = 10082,12633,2 room = recreation
reason = roomSpotted x,y,z = 10080,12629,2 room = recreation
reason = roomSpotted x,y,z = 10081,12634,2 room = recreation
reason = roomSpotted x,y,z = 10080,12630,2 room = recreation
reason = roomSpotted x,y,z = 10080,12634,2 room = recreation
reason = roomSpotted x,y,z = 10082,12631,2 room = recreation
reason = roomSpotted x,y,z = 10080,12635,2 room = recreation
reason = roomSpotted x,y,z = 10084,12634,2 room = recreation.
[28-11-22 02:00:02.428] reason = roomSpotted x,y,z = 10079,12633,2 room = recreation
reason = roomSpotted x,y,z = 10083,12635,2 room = recreation
reason = roomSpotted x,y,z = 10080,12632,2 room = recreation
reason = roomSpotted x,y,z = 10083,12632,2 room = recreation
reason = roomSpotted x,y,z = 10082,12635,2 room = recreation
reason = roomSpotted x,y,z = 10082,12634,2 room = recreation
reason = roomSpotted x,y,z = 10067,12624,2 room = laundry
reason = roomSpotted x,y,z = 10069,12625,2 room = janitor
reason = roomSpotted x,y,z = 10068,12620,2 room = storageunit
reason = roomSpotted x,y,z = 10067,12617,2 room = storageunit
reason = roomSpotted x,y,z = 10064,12619,2 room = storageunit
reason = roomSpotted x,y,z = 10067,12621,2 room = storageunit
reason = roomSpotted x,y,z = 10083,12629,3 room = recreation
reason = roomSpotted x,y,z = 10083,12634,3 room = recreation
reason = roomSpotted x,y,z = 10085,12631,3 room = recreation
reason = roomSpotted x,y,z = 10084,12632,3 room = recreation
reason = roomSpotted x,y,z = 10083,12630,3 room = recreation.
[28-11-22 02:00:02.429] reason = roomSpotted x,y,z = 10082,12631,3 room = recreation
reason = roomSpotted x,y,z = 10080,12631,3 room = recreation
reason = roomSpotted x,y,z = 10080,12630,3 room = recreation
reason = roomSpotted x,y,z = 10078,12631,3 room = recreation
reason = roomSpotted x,y,z = 10085,12635,3 room = recreation
reason = roomSpotted x,y,z = 10082,12633,3 room = recreation
reason = roomSpotted x,y,z = 10082,12630,3 room = recreation
reason = roomSpotted x,y,z = 10082,12635,3 room = recreation
reason = roomSpotted x,y,z = 10079,12633,3 room = recreation
reason = roomSpotted x,y,z = 10079,12632,3 room = recreation
reason = roomSpotted x,y,z = 10080,12634,3 room = recreation
reason = roomSpotted x,y,z = 10078,12629,3 room = recreation
reason = roomSpotted x,y,z = 10084,12629,3 room = recreation
reason = roomSpotted x,y,z = 10081,12631,3 room = recreation
reason = roomSpotted x,y,z = 10085,12629,3 room = recreation
reason = roomSpotted x,y,z = 10081,12635,3 room = recreation
reason = roomSpotted x,y,z = 10065,12621,3 room = storageunit.
[28-11-22 02:00:02.431] reason = roomSpotted x,y,z = 10067,12621,3 room = storageunit
reason = roomSpotted x,y,z = 10064,12621,3 room = storageunit
reason = roomSpotted x,y,z = 10064,12619,3 room = storageunit
reason = roomSpotted x,y,z = 10067,12619,3 room = storageunit
reason = roomSpotted x,y,z = 10065,12618,3 room = storageunit
reason = roomSpotted x,y,z = 10065,12617,3 room = storageunit
reason = roomSpotted x,y,z = 10067,12617,3 room = storageunit
reason = roomSpotted x,y,z = 10067,12620,3 room = storageunit
reason = roomSpotted x,y,z = 10065,12620,3 room = storageunit
reason = roomSpotted x,y,z = 10080,12617,1 room = livingroom
reason = roomSpotted x,y,z = 10080,12618,1 room = livingroom
reason = roomSpotted x,y,z = 10076,12616,1 room = livingroom
reason = roomSpotted x,y,z = 10081,12617,1 room = livingroom
reason = roomSpotted x,y,z = 10077,12614,1 room = livingroom
reason = roomSpotted x,y,z = 10076,12621,1 room = livingroom
reason = roomSpotted x,y,z = 10077,12613,1 room = livingroom
reason = roomSpotted x,y,z = 10077,12621,1 room = livingroom.
[28-11-22 02:00:02.434] reason = roomSpotted x,y,z = 10076,12617,1 room = livingroom
reason = roomSpotted x,y,z = 10078,12618,1 room = livingroom
reason = roomSpotted x,y,z = 10075,12619,1 room = livingroom
reason = roomSpotted x,y,z = 10074,12621,1 room = livingroom
reason = roomSpotted x,y,z = 10073,12622,1 room = livingroom
reason = roomSpotted x,y,z = 10074,12619,1 room = livingroom
reason = roomSpotted x,y,z = 10079,12618,2 room = livingroom
reason = roomSpotted x,y,z = 10079,12617,2 room = livingroom
reason = roomSpotted x,y,z = 10078,12613,2 room = livingroom
reason = roomSpotted x,y,z = 10074,12617,2 room = livingroom
reason = roomSpotted x,y,z = 10077,12614,2 room = livingroom
reason = roomSpotted x,y,z = 10073,12619,2 room = livingroom
reason = roomSpotted x,y,z = 10073,12621,2 room = livingroom
reason = roomSpotted x,y,z = 10074,12619,2 room = livingroom
reason = roomSpotted x,y,z = 10071,12620,2 room = livingroom
reason = roomSpotted x,y,z = 10076,12619,3 room = livingroom
reason = roomSpotted x,y,z = 10080,12618,3 room = livingroom.
[28-11-22 02:00:59.717] reason = roomSpotted x,y,z = 10077,12614,3 room = livingroom
reason = roomSpotted x,y,z = 10077,12616,3 room = livingroom
reason = roomSpotted x,y,z = 10077,12613,3 room = livingroom
reason = roomSpotted x,y,z = 10079,12616,3 room = livingroom
reason = roomSpotted x,y,z = 10081,12618,3 room = livingroom
reason = roomSpotted x,y,z = 10079,12614,3 room = livingroom
reason = roomSpotted x,y,z = 10079,12617,3 room = livingroom
reason = roomSpotted x,y,z = 10074,12620,3 room = livingroom
reason = roomSpotted x,y,z = 10073,12622,3 room = livingroom
reason = roomSpotted x,y,z = 10074,12622,3 room = livingroom
reason = roomSpotted x,y,z = 10082,12615,1 room = livingroom
reason = roomSpotted x,y,z = 10084,12614,1 room = livingroom
reason = roomSpotted x,y,z = 10083,12615,1 room = livingroom
reason = RVSCarCrash x,y,z = 10236,12653,0
reason = RVSCarCrash x,y,z = 10234,12654,0
reason = createEatingZombies x,y,z = 10189,12749,0
reason = roomSpotted x,y,z = 11654,6817,0 room = livingroom
reason = roomSpotted x,y,z = 11655,6818,0 room = livingroom.
[28-11-22 02:00:59.733] reason = roomSpotted x,y,z = 11659,6816,0 room = livingroom
reason = roomSpotted x,y,z = 11653,6818,0 room = livingroom
reason = roomSpotted x,y,z = 11654,6813,0 room = kitchen
reason = roomSpotted x,y,z = 11654,6818,1 room = bedroom
reason = addIndoorZombiesToChunk x,y,z = 11658,6820,0 room = livingroom
reason = addIndoorZombiesToChunk x,y,z = 11652,6821,0 room = livingroom
reason = addIndoorZombiesToChunk x,y,z = 11653,6820,1 room = bedroom
reason = StashSystem x,y,z = 11657,6816,0 room = livingroom
reason = StashSystem x,y,z = 11651,6819,0 room = livingroom
reason = StashSystem x,y,z = 11657,6818,0 room = livingroom
reason = StashSystem x,y,z = 11653,6822,0 room = livingroom
reason = StashSystem x,y,z = 11656,6816,0 room = livingroom
reason = StashSystem x,y,z = 11652,6822,0 room = livingroom
reason = StashSystem x,y,z = 11659,6815,0 room = livingroom
reason = StashSystem x,y,z = 11651,6820,0 room = livingroom
reason = StashSystem x,y,z = 11653,6821,0 room = livingroom
reason = StashSystem x,y,z = 11658,6818,0 room = livingroom.
[28-11-22 02:00:59.734] reason = StashSystem x,y,z = 11653,6817,0 room = livingroom
reason = StashSystem x,y,z = 11651,6817,0 room = bathroom
reason = StashSystem x,y,z = 11651,6816,0 room = bathroom
reason = StashSystem x,y,z = 11652,6813,0 room = kitchen
reason = StashSystem x,y,z = 11654,6812,0 room = kitchen
reason = StashSystem x,y,z = 11653,6815,0 room = kitchen
reason = StashSystem x,y,z = 11654,6815,0 room = kitchen
reason = StashSystem x,y,z = 11655,6811,0 room = kitchen
reason = StashSystem x,y,z = 11659,6820,0 room = closet
reason = StashSystem x,y,z = 11657,6811,0 room = laundry
reason = StashSystem x,y,z = 11658,6811,0 room = laundry
reason = StashSystem x,y,z = 11656,6812,0 room = laundry
reason = StashSystem x,y,z = 11659,6812,0 room = laundry
reason = StashSystem x,y,z = 11651,6815,1 room = bathroom
reason = StashSystem x,y,z = 11652,6814,1 room = bathroom
reason = StashSystem x,y,z = 11653,6815,1 room = bathroom
reason = StashSystem x,y,z = 11653,6816,1 room = bathroom
reason = StashSystem x,y,z = 11654,6814,1 room = bathroom.
[28-11-22 02:00:59.735] reason = StashSystem x,y,z = 11654,6817,1 room = bedroom
reason = StashSystem x,y,z = 11655,6818,1 room = bedroom
reason = StashSystem x,y,z = 11653,6820,1 room = bedroom
reason = StashSystem x,y,z = 11651,6818,1 room = bedroom
reason = StashSystem x,y,z = 11659,6819,1 room = bedroom
reason = StashSystem x,y,z = 11659,6820,1 room = bedroom
reason = StashSystem x,y,z = 11659,6818,1 room = bedroom
reason = StashSystem x,y,z = 11658,6817,1 room = bedroom
reason = StashSystem x,y,z = 11657,6817,1 room = bedroom
reason = StashSystem x,y,z = 11658,6819,1 room = bedroom
reason = StashSystem x,y,z = 11657,6816,1 room = hall
reason = StashSystem x,y,z = 11656,6811,1 room = hall
reason = StashSystem x,y,z = 11655,6814,1 room = hall
reason = StashSystem x,y,z = 11656,6814,1 room = hall
reason = StashSystem x,y,z = 11658,6815,1 room = hall
reason = StashSystem x,y,z = 11655,6816,1 room = hall
reason = StashSystem x,y,z = 11657,6812,1 room = hall
reason = StashSystem x,y,z = 11658,6814,1 room = hall
reason = StashSystem x,y,z = 11656,6813,1 room = hall.
[28-11-22 02:01:52.013] reason = StashSystem x,y,z = 11654,6812,1 room = bedroom
reason = StashSystem x,y,z = 11653,6811,1 room = bedroom
reason = StashSystem x,y,z = 11652,6811,1 room = bedroom
reason = StashSystem x,y,z = 11653,6812,1 room = bedroom
reason = RBBurntCorpse x,y,z = 11630,6795,0 room = laundry
